NCM;DESCRIPCION;AEC;ANV;OMC;LISTA;INTRA;EXTRA;IVA;RENTA;ISC
0101;Caballos, asnos, mulos y burdéganos, vivos.;;;;;;;;;;;
01012100;- - Reproductores  de raza pura;0;0;;;;;5;;;;V y A
01012900;- - Los demás;2;2;;;;;5;;;;V y A
01013000;- Asnos;4;4;;;;;5;;;;V y A
01019000;- Los demás;4;4;;;;;5;;;;V y A
0102;Animales vivos de la especie bovina.;;;;;;;;;;;
010221;- - Reproductores de raza pura;;;;;;;;;;;
01022110;      Preñadas o con cría al pie;0;0;;;;;5;;;;V y A
01022190;      Los demás;0;0;;;;;5;;;;V y A
010229;- - Los demás;;;;;;;;;;;
0102291;      Para reproducción;;;;;;;;;;;
01022911;        Preñadas o con cría al pie;2;2;;;;;5;;;;V y A
01022919;        Los demás;2;2;;;;;5;;;;V y A
01022990;      Los demás;2;2;;;;;5;;;;V y A
010231;- - Reproductores de raza pura;;;;;;;;;;;
01023110;      Preñadas o con cría al pie;0;0;;;;;5;;;;V y A
01023190;      Los demás;0;0;;;;;5;;;;V y A
010239;- - Los demás;;;;;;;;;;;
0102391;      Para reproducción;;;;;;;;;;;
01023911;        Preñadas o con cría al pie;2;2;;;;;5;;;;V y A
01023919;        Los demás;2;2;;;;;5;;;;V y A
01023990;      Los demás;2;2;;;;;5;;;;V y A
01029000;- Los demás;0;0;;;;;10;;;;
0103;Animales vivos de la especie porcina.;;;;;;;;;;;
01031000;- Reproductores de raza pura;0;0;;;;;5;;;;V y A
01039100;- - De peso inferior a 50 kg;2;2;;;;;5;;;;V y A
01039200;- - De peso superior o igual a 50 kg;2;2;;;;;5;;;;V y A
0104;Animales vivos de las especies ovina o caprina.;;;;;;;;;;;
010410;- De la especie ovina;;;;;;;;;;;
0104101;      Reproductores de raza pura;;;;;;;;;;;
01041011;        Preñadas o con cría al pie;0;0;;;;;5;;;;V y A
01041019;        Los demás;0;0;;;;;5;;;;V y A
01041090;      Los demás;2;2;;;;;5;;;;V y A
010420;- De la especie caprina;;;;;;;;;;;
01042010;      Reproductores de raza pura;0;0;;;;;5;;;;V y A
01042090;      Los demás;2;2;;;;;5;;;;V y A
0105;Gallos, gallinas, patos, gansos, pavos (gallipavos) y pintadas, de las ;;;;;;;;;;;
010511;- - Aves de la especie Gallus domesticus;;;;;;;;;;;
01051110;      De líneas puras o híbridas, para reproducción;0;0;;;;;5;;;;V y A
01051190;      Los demás;2;2;;;;;5;;;;V y A
01051200;- - Pavos (gallipavos);2;2;;;;;5;;;;V y A
01051300;- - Patos;2;2;;;;;5;;;;V y A
01051400;- - Gansos;2;2;;;;;5;;;;V y A
01051500;- - Pintadas;2;2;;;;;5;;;;V y A
01059400;- - Aves de la especie Gallus domesticus;4;4;;;;;5;;;;V y A
01059900;- - Los demás;4;4;;;;;5;;;;V y A
0106;Los demás animales vivos.;;;;;;;;;;;
01061100;- - Primates;4;4;;;;;5;;;;C y P
01061200;"- - Ballenas, delfines y marsopas (mamíferos del orden Cetacea); manatíes y dugones o  ";;;;;;;;;;;
01061300;- - Camellos y demás camélidos (Camelidae);4;4;;;;;5;;;;C y P
01061400;- - Conejos y liebres;4;4;;;;;5;;;;C y P
01061900;- - Los demás;4;4;;;;;5;;;;C y P
01062000;- Reptiles (incluidas las serpientes y tortugas de mar);4;4;;;;;5;;;;C y P
01063100;- - Aves de rapiña;4;4;;;;;5;;;;C y P
01063200;- - Psitaciformes (incluidos los loros, guacamayos, cacatúas y demás papagayos);4;4;;;;;5;;;;C y P
010633;"- - Avestruces; emúes (Dromaius novaehollandiae)";;;;;;;;;;;
01063310;       Avestruces (Struthio camelus), para reproducción;0;0;;;;;5;;;;C y P
01063390;       Los demás ;4;4;;;;;5;;;;C y P
01063900;- - Las demás;4;4;;;;;5;;;;C y P
01064100;- - Abejas;4;4;;;;;5;;;;C y P
01064900;- - Los demás;4;4;;;;;5;;;;C y P
01069000;- Los demás;4;4;;;;;5;;;;C y P
0201;Carne de animales de la especie bovina, fresca o refrigerada.;;;;;;;;;;;
02011000;- En canales o medias canales;10;10;;;;;5;;;;CF
020120;- Los demás cortes (trozos) sin deshuesar;;;;;;;;;;;
02012010;      Cuartos delanteros;10;10;;;;;5;;;;CF
02012020;      Cuartos traseros;10;10;;;;;5;;;;CF
02012090;      Los demás;10;10;;;;;5;;;;CF
02013000;- Deshuesada;12;12;;;;;5;;;;CF
0202;Carne de animales de la especie bovina, congelada.;;;;;;;;;;;
02021000;- En canales o medias canales;10;10;;;;;5;;;;CF
020220;- Los demás cortes (trozos) sin deshuesar;;;;;;;;;;;
02022010;      Cuartos delanteros;10;10;;;;;5;;;;CF
02022020;      Cuartos traseros;10;10;;;;;5;;;;CF
02022090;      Los demás;10;10;;;;;5;;;;CF
02023000;- Deshuesada;12;12;;;;;5;;;;CF
0203;Carne de animales de la especie porcina, fresca, refrigerada o congelada.;;;;;;;;;;;
02031100;- - En canales o medias canales;10;10;;;;;5;;;;CF
02031200;- - Piernas, paletas, y sus trozos, sin deshuesar;10;10;;;;;5;;;;CF
02031900;- - Las demás;10;10;;;;;5;;;;CF
02032100;- - En canales o medias canales;10;10;;;;;5;;;;CF
02032200;- - Piernas, paletas, y sus trozos, sin deshuesar;10;10;;;;;5;;;;CF
02032900;- - Las demás;10;10;;;;;5;;;;CF
0204;Carne de animales de las especies ovina o caprina, fresca, refrigerada o ;;;;;;;;;;;
02041000;- Canales o medias canales de cordero, frescas o refrigeradas;10;10;;;;;5;;;;CF
02042100;- - En canales o medias canales;10;10;;;;;5;;;;CF
02042200;- - Los demás cortes (trozos) sin deshuesar;10;10;;;;;5;;;;CF
02042300;- - Deshuesadas;10;10;;;;;5;;;;CF
02043000;- Canales o medias canales de cordero, congeladas;10;10;;;;;5;;;;CF
02044100;- - En canales o medias canales;10;10;;;;;5;;;;CF
02044200;- - Los demás cortes (trozos) sin deshuesar;10;10;;;;;5;;;;CF
02044300;- - Deshuesadas;10;10;;;;;5;;;;CF
02045000;- Carne de animales de la especie caprina;10;10;;;;;5;;;;CF
02050000;Carne de animales de las especies caballar, asnal o mular, fresca,;;;;;;;;;;;
0206;Despojos comestibles de animales de las especies bovina, porcina, ovina, ;;;;;;;;;;;
02061000;- De la especie bovina, frescos o refrigerados;10;10;;;;;5;;;;CF
02062100;- - Lenguas;10;10;;;;;5;;;;CF
02062200;- - Hígados;10;10;;;;;5;;;;CF
020629;- - Los demás;;;;;;;;;;;
02062910;      Colas (rabos);10;10;;;;;5;;;;CF
02062990;      Los demás;10;10;;;;;5;;;;CF
02063000;- De la especie porcina, frescos o refrigerados;10;10;;;;;5;;;;CF
02064100;- - Hígados;10;10;;;;;5;;;;CF
02064900;- - Los demás;10;10;;;;;5;;;;CF
02068000;- Los demás, frescos o refrigerados;10;10;;;;;5;;;;CF
02069000;- Los demás, congelados;10;10;;;;;5;;;;CF
0207;Carne y despojos comestibles, de aves de la partida 01.05, frescos, ;;;;;;;;;;;
02071100;- - Sin trocear, frescos o refrigerados;10;10;;;;;5;;;;CF
02071200;- - Sin trocear, congelados;10;10;;;;;5;;;;CF
02071300;- - Trozos y despojos, frescos o refrigerados;10;10;;;;;5;;;;CF
02071400;- - Trozos y despojos,  congelados;10;10;;;;;5;;;;CF
02072400;- - Sin trocear, frescos o refrigerados;10;10;;;;;5;;;;CF
02072500;- - Sin trocear, congelados;10;10;;;;;5;;;;CF
02072600;- - Trozos y despojos, frescos o refrigerados;10;10;;;;;5;;;;CF
02072700;- - Trozos y despojos, congelados;10;10;;;;;5;;;;CF
02074100;- - Sin trocear, frescos o refrigerados;10;10;;;;;5;;;;CF
02074200;- - Sin trocear, congelados;10;10;;;;;5;;;;CF
02074300;- - Hígados grasos, frescos o refrigerados;10;10;;;;;5;;;;CF
02074400;- - Los demás, frescos o refrigerados;10;10;;;;;5;;;;CF
02074500;- - Los demás, congelados;10;10;;;;;5;;;;CF
02075100;- - Sin trocear, frescos o refrigerados;10;10;;;;;5;;;;CF
02075200;- - Sin trocear, congelados;10;10;;;;;10;;;;
02075300;- - Hígados grasos, frescos o refrigerados;10;10;;;;;5;;;;CF
02075400;- - Los demás, frescos o refrigerados;10;10;;;;;5;;;;CF
02075500;- - Los demás, congelados;10;10;;;;;5;;;;CF
02076000;- De pintada;10;10;;;;;5;;;;CF
0208;Las demás carnes y despojos comestibles, frescos, refrigerados o ;;;;;;;;;;;
02081000;- De conejo o liebre;10;10;;;;;5;;;;CF
02083000;- De primates;10;10;;;;;10;;;;
02084000;"- De ballenas, delfines y marsopas (mamíferos del orden Cetacea); de manatíes y dugones";;;;;;;;;;;
02085000;- De reptiles (incluidas Las serpientes y tortugas de mar);10;10;;;;;10;;;;
02086000;- De camellos y demás camélidos (Camelidae);10;10;;;;;10;;;;
02089000;- Los demás;10;10;;;;;10;;;;
0209;Tocino sin partes magras y grasa de cerdo o de ave sin fundir ni extraer ;;;;;;;;;;;
020910;- De cerdo;;;;;;;;;;;
0209101;      Tocino;;;;;;;;;;;
02091011;        Fresco, refrigerado o congelado;6;6;;;;;10;;;;
02091019;        Los demás;6;6;;;;;10;;;;
0209102;      Grasa ;;;;;;;;;;;
02091021;        Fresca, refrigerada o congelada;6;6;;;;;10;;;;
02091029;        Las demás;6;6;;;;;10;;;;
02099000;- Los demás;6;6;;;;;10;;;;
0210;Carne y despojos comestibles, salados o en salmuera, secos o ;;;;;;;;;;;
02101100;- - Jamones, paletas, y sus trozos, sin deshuesar;10;10;;;;;10;;;;
02101200;- - Tocino entreverado de panza (panceta) y sus trozos;10;10;;;;;10;;;;
02101900;- - Las demás;10;10;;;;;10;;;;
02102000;- Carne de la especie bovina;10;10;;;;;10;;;;
02109100;- - De primates;10;10;;;;;10;;;;
02109200;"- - De ballenas, delfines y marsopas (mamíferos del orden Cetacea); de manatíes  y dugones";;;;;;;;;;;
02109300;- - De reptiles (incluidas Las serpientes y tortugas de mar);10;10;;;;;10;;;;
021099;- - Los demás;;;;;;;;;;;
0210991;       Carne de aves de la partida 01.05;;;;;;;;;;;
02109911;            De gallos y de gallinas;10;10;;;;;10;;;;
02109919;            Los demás;10;10;;;;;10;;;;
02109920;       Carne de la especie ovina;10;10;;;;;10;;;;
02109930;       Carne de la especie caballar;10;10;;;;;10;;;;
02109940;       Despojos comestibles;10;10;;;;;10;;;;
02109990;       Los demás;10;10;;;;;10;;;;
0301;Peces vivos.;;;;;;;;;;;
030111;- - De agua dulce;;;;;;;;;;;
03011110;       Aruwanas (Osteoglossum bicirrhosum);10;10;;;;;10;;;;
03011190;       Los demás;10;10;;;;;10;;;;
03011900;- - Los demás;10;10;;;;;10;;;;
030191;- - Truchas (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, ;;;;;;;;;;;
03019110;          Para reproducción;0;0;;;;;10;;;;
03019190;          Las demás;10;10;;;;;5;;;;C y P
030192;- - Anguilas (Anguilla spp.);;;;;;;;;;;
03019210;       Para reproducción;0;0;;;;;10;;;;
03019290;       Las demás;10;10;;;;;5;;;;C y P
030193;- - Carpas (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus,;;;;;;;;;;;
03019310;        Para reproducción;0;0;;;;;10;;;;
03019390;        Las demás;10;10;;;;;5;;;;C y P
030194;- - Atunes comunes o de aleta azul, del Atlántico y del Pacífico (Thunnus thynnus,;;;;;;;;;;;
03019410;       Para reproducción ;0;0;;;;;10;;;;
03019490;       Los demás;10;10;;;;;5;;;;C y P
030195;- - Atunes del sur (Thunnus maccoyii);;;;;;;;;;;
03019510;       Para reproducción;0;0;;;;;10;;;;
03019590;       Los demás;10;10;;;;;5;;;;C y P
030199;- - Los demás;;;;;;;;;;;
0301991;       Para reproducción;;;;;;;;;;;
03019911;"        Tilapias (Tilapia spp., Oreochromis spp., Sarotherodon spp., Danakilia spp.; sus híbridos)";0;0;;;;;10;;;;
03019912;         Esturiones (Acipencer baeri, Acipenser gueldenstaedtii, Acipenser persicus,;;;;;;;;;;;
03019919;         Los demás;0;0;;;;;10;;;;
0301999;       Los demás;;;;;;;;;;;
03019991;"        Tilapias (Tilapia spp., Oreochromis spp., Sarotherodon spp., Danakilia spp.; sus híbridos)";10;10;;;;;5;;;;C y P
03019992;         Esturiones (Acipencer baeri, Acipenser gueldenstaedtii, Acipenser persicus,;;;;;;;;;;;
03019999;         Los demás;10;10;;;;;5;;;;C y P
0302;Pescado fresco o refrigerado, excepto los filetes y demás carne de pescado de la ;;;;;;;;;;;
03021100;- - Truchas (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus ;;;;;;;;;;;
03021300;- - Salmones del Pacífico (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus  ;;;;;;;;;;;
03021400;- - Salmones del Atlántico (Salmo salar) y salmones del Danubio (Hucho hucho);10;10;;;;;5;;;;C y P
03021900;- - Los demás;10;10;;;;;5;;;;C y P
03022100;- - Fletanes (halibut) (Reinhardtius hippoglossoides, Hippoglossus hippoglossus,;;;;;;;;;;;
03022200;- - Sollas (Pleuronectes platessa);10;10;;;;;5;;;;C y P
03022300;- - Lenguados (Solea spp.);10;10;;;;;5;;;;C y P
03022400;- - Rodaballos (turbots) (Psetta maxima);10;10;;;;;5;;;;C y P
03022900;- - Los demás;10;10;;;;;5;;;;C y P
03023100;- - Albacoras o atunes blancos (Thunnus alalunga);10;10;;;;;5;;;;C y P
03023200;- - Atunes de aleta amarilla (rabiles) (Thunnus albacares);10;10;;;;;5;;;;C y P
03023300;- - Listados (bonitos de vientre rayado) (Katsuwonus pelamis);10;10;;;;;5;;;;C y P
03023400;- - Patudos o atunes ojo grande (Thunnus obesus);10;10;;;;;5;;;;C y P
03023500;- - Atunes comunes o de aleta azul, del Atlántico y del Pacífico (Thunnus thynnus,;;;;;;;;;;;
03023600;- - Atunes del sur (Thunnus maccoyii);10;10;;;;;5;;;;C y P
03023900;- - Los demás;10;10;;;;;5;;;;C y P
03024100;- - Arenques (Clupea harengus, Clupea pallasii);10;10;;;;;5;;;;C y P
030242;- - Anchoas (Engraulis spp.);;;;;;;;;;;
03024210;     Anchoitas (Engraulis anchoita);10;10;;;;;5;;;;C y P
03024290;     Las demás;10;10;;;;;5;;;;C y P
03024300;- - Sardinas (Sardina  pilchardus,  Sardinops spp.), sardinelas (Sardinella spp.) y ;;;;;;;;;;;
03024400;- - Caballas (Scomber scombrus, Scomber australasicus, Scomber japonicus)    ;10;10;;;;;5;;;;C y P
03024500;- - Jureles (Trachurus spp.);10;10;;;;;5;;;;C y P
03024600;- - Cobias (Rachycentron canadum);10;10;;;;;5;;;;C y P
03024700;- - Peces espada (Xiphias gladius);10;10;;;;;5;;;;C y P
030249;- - Los demás;;;;;;;;;;;
03024910;       Agujas, marlines, peces vela o picudos (Istiophoridae);10;10;;;;;5;;;;C y P
03024990;       Los demás;10;10;;;;;5;;;;C y P
03025100;- - Bacalaos (Gadus morhua, Gadus ogac, Gadus macrocephalus);0;0;;;;;5;;;;C y P
03025200;- - Eglefinos (Melanogrammus aeglefinus);10;10;;;;;5;;;;C y P
03025300;- - Carboneros (Pollachius virens);10;10;;;;;5;;;;C y P
03025400;- - Merluzas (Merluccius spp., Urophycis spp.);10;10;;;;;5;;;;C y P
03025500;- - Abadejos de Alaska (Theragra chalcogramma);10;10;;;;;5;;;;C y P
03025600;- - Bacaladillas (Micromesistius poutassou, Micromesistius australis);10;10;;;;;5;;;;C y P
03025900;- - Los demás;10;10;;;;;5;;;;C y P
       ;  percas del Nilo (Lates niloticus) y peces cabeza de serpiente (Channa spp.), excepto los;;;;;;;;;;;
03027100;- - Tilapias (Oreochromis spp.);10;10;;;;;5;;;;C y P
030272;- - Bagres  o peces gato (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.);;;;;;;;;;;
03027210;      Bagres de canal (Ictalurus puntactus);10;10;;;;;5;;;;C y P
03027290;      Los demás;10;10;;;;;5;;;;C y P
03027300;- - Carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys ;;;;;;;;;;;
03027400;- - Anguilas (Anguilla spp.);10;10;;;;;5;;;;C y P
03027900;- - Los demás;10;10;;;;;5;;;;C y P
    ;  0302.91 a 0302.99:;;;;;;;;;;;
03028100;- - Cazones y demás escualos;10;10;;;;;5;;;;C y P
03028200;- - Rayas (Rajidae);10;10;;;;;5;;;;C y P
030283;- - Austromerluzas antárticas y merluzas negras (austromerluzas negras, bacalaos de ;;;;;;;;;;;
03028310;       Merluzas negras (Dissostichus eleginoides);10;10;;;;;5;;;;C y P
03028320;       Austromerluzas antárticas (Dissostichus mawsoni);10;10;;;;;5;;;;C y P
03028400;- - Róbalos (Dicentrarchus spp.);10;10;;;;;5;;;;C y P
03028500;- - Sargos (Doradas, Espáridos)* (Sparidae);10;10;;;;;5;;;;C y P
030289;- - Los demás                                                                                             ;;;;;;;;;;;
03028910;        Pargos (Lutjanus purpureus);10;10;;;;;5;;;;C y P
0302892;       Chernas (Polyprion americanus), meros (Acanthistius spp.), esturiones ;;;;;;;;;;;
03028921;        Chernas (Polyprion americanus);10;10;;;;;5;;;;C y P
03028922;        Meros (Acanthistius spp.);10;10;;;;;5;;;;C y P
03028923;        Esturiones ( Acipenser baeri) ;10;10;;;;;5;;;;C y P
03028924;        Pejerreyes (Atherina spp.) ;10;10;;;;;5;;;;C y P
0302893;       Sábalos (Prochilodus spp.), tilapias (Tilapia spp., Sarotherodon ;;;;;;;;;;;
03028931;        Sábalos (Prochilodus spp.);10;10;;;;;5;;;;C y P
03028932;"        Tilapias (Tilapia spp., Sarotherodon spp., Danakilia spp.; sus híbridos)";10;10;;;;;5;;;;C y P
03028933;        Surubíes (Pseudoplatystoma spp.);10;10;;;;;5;;;;C y P
03028934;        Tarariras (Hoplias malabaricus & H. cf. lacerdae);10;10;;;;;5;;;;C y P
03028935;        Bogas (Leporinus spp.);10;10;;;;;5;;;;C y P
03028936;        Lisas (Mugil spp.);10;10;;;;;5;;;;C y P
03028937;        Arapaimas (Arapaima gigas);10;10;;;;;5;;;;C y P
03028938;        Pescadillas (Cynocion spp.);10;10;;;;;5;;;;C y P
0302894;      «Piramutabas» (Brachyplatystoma vaillantii), douradas (Brachyplatystoma ;;;;;;;;;;;
03028941;       «Piramutabas» (Brachyplatystoma vaillantii);10;10;;;;;5;;;;C y P
03028942;        Douradas (Brachyplatystoma flavicans);10;10;;;;;5;;;;C y P
03028943;        Pacúes (Piaractus mesopotamicus);10;10;;;;;5;;;;C y P
03028944;        Tambaquíes (Colossoma macropomum);10;10;;;;;5;;;;C y P
03028945;        Tambacúes (híbridos de tambaquíes y pacúes);10;10;;;;;5;;;;C y P
03028990;        Los demás;10;10;;;;;5;;;;C y P
03029100;- - Hígados, huevas y lechas;10;10;;;;;10;;;;
03029200;- -  Aletas de tiburón;10;10;;;;;10;;;;
03029900;- - Los demás;10;10;;;;;10;;;;
0303;Pescado congelado, excepto los filetes y demás carne de pescado de la partida 03.04.;;;;;;;;;;;
03031100;- -Salmones rojos (Oncorhynchus nerka);10;10;;;;;5;;;;C y P
03031200;- - Los demás salmones del Pacífico (Oncorhynchus gorbuscha, Oncorhynchus;;;;;;;;;;;
03031300;- - Salmones del Atlántico (Salmo salar) y salmones del Danubio (Hucho hucho);10;10;;;;;5;;;;C y P
03031400;- - Truchas  (Salmo trutta,  Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus;;;;;;;;;;;
03031900;- - Los demás;10;10;;;;;5;;;;C y P
03032300;- - Tilapias (Oreochromis spp.);10;10;;;;;5;;;;C y P
030324;- - Bagres o peces gato (Pangasius spp., Silurus spp.,Clarias spp., Ictalurus spp.);;;;;;;;;;;
03032410;      Bagres de canal (Ictalurus puntactus);10;10;;;;;5;;;;C y P
03032490;      Los demás;10;10;;;;;5;;;;C y P
03032500;- - Carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys ;;;;;;;;;;;
03032600;- - Anguilas (Anguilla spp.);10;10;;;;;5;;;;C y P
03032900;- - Los demás;10;10;;;;;5;;;;C y P
03033100;- - Fletanes (halibut) (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, ;;;;;;;;;;;
03033200;- - Sollas (Pleuronectes platessa);10;10;;;;;5;;;;C y P
03033300;- - Lenguados (Solea spp.);10;10;;;;;5;;;;C y P
03033400;- - Rodaballos (turbots) (Psetta maxima);10;10;;;;;5;;;;C y P
03033900;- - Los demás;10;10;;;;;5;;;;C y P
03034100;- - Albacoras o atunes blancos (Thunnus alalunga);10;10;;;;;5;;;;C y P
03034200;- - Atunes de aleta amarilla (rabiles) (Thunnus albacares);10;10;;;;;5;;;;C y P
03034300;- - Listados (bonitos de vientre rayado) (Katsuwonus pelamis);10;10;;;;;5;;;;C y P
03034400;- - Patudos o atunes ojo grande (Thunnus obesus);10;10;;;;;5;;;;C y P
03034500;- - Atunes comunes o de aleta azul, del Atlántico y del Pacífico  (Thunnus thynnus,;;;;;;;;;;;
03034600;- - Atunes del sur (Thunnus maccoyii);10;10;;;;;5;;;;C y P
03034900;- - Los demás;10;10;;;;;5;;;;C y P
03035100;- - Arenques (Clupea harengus, Clupea pallasii);10;10;;;;;5;;;;C y P
03035300;- - Sardinas (Sardina  pilchardus,  Sardinops spp.), sardinelas (Sardinella spp.) y ;;;;;;;;;;;
03035400;- - Caballas (Scomber scombrus, Scomber australasicus, Scomber japonicus)    ;10;10;;;;;5;;;;C y P
03035500;- - Jureles (Trachurus spp.);10;10;;;;;5;;;;C y P
03035600;- - Cobias (Rachycentron canadum);10;10;;;;;5;;;;C y P
03035700;- - Peces espada (Xiphias gladius);10;10;;;;;5;;;;C y P
030359;- - Los demás;;;;;;;;;;;
03035910;       Agujas, marlines, peces vela o picudos (Istiophoridae);10;10;;;;;5;;;;C y P
03035920;       Anchoitas (Engraulis anchoita);10;10;;;;;5;;;;C y P
03035990;       Los demás;10;10;;;;;5;;;;C y P
03036300;- - Bacalaos (Gadus morhua, Gadus ogac, Gadus macrocephalus);0;0;;;;;5;;;;C y P
03036400;- - Eglefinos (Melanogrammus aeglefinus);10;10;;;;;5;;;;C y P
03036500;- - Carboneros (Pollachius virens);10;10;;;;;5;;;;C y P
03036600;- - Merluzas (Merluccius spp., Urophycis spp.);10;10;;;;;5;;;;C y P
03036700;- - Abadejos de Alaska (Theragra chalcogramma);10;10;;;;;5;;;;C y P
03036800;- - Bacaladillas (Micromesistius poutassou, Micromesistius australis);10;10;;;;;5;;;;C y P
030369;- -Los demás;;;;;;;;;;;
03036910;      Merluzas de cola (Macruronus magellanicus);10;10;;;;;5;;;;C y P
03036990;      Los demás;10;10;;;;;5;;;;C y P
030381;- - Cazones y demás escualos;;;;;;;;;;;
0303811;      Tiburones azules (Prionace glauca);;;;;;;;;;;
03038111;        Enteros;10;10;;;;;5;;;;C y P
03038112;        Eviscerados, sin cabeza y sin aletas;10;10;;;;;5;;;;C y P
03038113;        En trozos, con piel;10;10;;;;;5;;;;C y P
03038114;        En trozos, sin piel;10;10;;;;;5;;;;C y P
03038119;        Los demás;10;10;;;;;5;;;;C y P
03038190;      Los demás;10;10;;;;;5;;;;C y P
03038200;- - Rayas (Rajidae);10;10;;;;;5;;;;C y P
030383;- - Austromerluzas antárticas y merluzas negras (austromerluzas negras, bacalaos de ;;;;;;;;;;;
0303831;       Merluzas negras  (Dissostichus eleginoides);;;;;;;;;;;
03038311;         Evisceradas, sin cabeza y sin cola;10;10;;;;;5;;;;C y P
03038319;         Las demás;10;10;;;;;5;;;;C y P
0303832;      Austromerluzas antárticas (Dissostichus mawsoni);;;;;;;;;;;
03038321;         Evisceradas, sin cabeza y sin cola;10;10;;;;;5;;;;C y P
03038329;         Las demás;10;10;;;;;5;;;;C y P
03038400;- - Róbalos (Dicentrarchus spp.);10;10;;;;;5;;;;C y P
030389;- - Los demás                                                                                             ;;;;;;;;;;;
03038910;      Corvinas (Micropogonias furnieri);10;10;;;;;5;;;;C y P
03038920;      Pescadillas (Cynoscion spp.);10;10;;;;;5;;;;C y P
0303893;      Pargos (Lutjanus purpureus) y rapes (Lophius gastrophysus);;;;;;;;;;;
03038932;        Pargos (Lutjanus purpureus);10;10;;;;;5;;;;C y P
03038933;        Rapes (Lophius gastrophysus);10;10;;;;;5;;;;C y P
0303894;      Chernas (Polyprion americanus), meros (Acanthistius spp.), lisas (Mujil spp.), ;;;;;;;;;;;
03038941;        Chernas (Polyprion americanus);10;10;;;;;5;;;;C y P
03038942;        Meros (Acanthistius spp.);10;10;;;;;5;;;;C y P
03038943;        Lisas (Mujil spp.);10;10;;;;;5;;;;C y P
03038944;        Esturiones (Ascipenser baeri, Acipenser gueldenstaedtii, Acipenser persicus,;;;;;;;;;;;
03038945;        Pejerreyes (Atherina spp.);10;10;;;;;5;;;;C y P
03038946;        Nototenias (Patagonothoten spp.);10;10;;;;;5;;;;C y P
0303895;"      Sábalos (Prochilodus spp.), tilapias (Tilapia spp., Sarotherodon spp., Danakilia spp.; sus";;;;;;;;;;;
03038951;        Sábalos (Prochilodus spp.);10;10;;;;;5;;;;C y P
03038952;"        Tilapias (Tilapia spp., Sarotherodon spp., Danakilia spp.; sus híbridos)";10;10;;;;;5;;;;C y P
03038953;        Surubíes (Pseudoplatystoma spp.);10;10;;;;;5;;;;C y P
03038954;        Tarariras (Hoplias malabaricus & H. cf. Lacerdae);10;10;;;;;5;;;;C y P
03038955;        Bogas (Leporinus spp.);10;10;;;;;5;;;;C y P
03038956;        Arapaimas (Arapaima gigas);10;10;;;;;5;;;;C y P
0303896;      «Piramutabas» (Brachyplatystoma vaillantii), douradas (Brachyplatystoma ;;;;;;;;;;;
03038961;        «Piramutabas» (Brachyplatystoma vaillantii);10;10;;;;;5;;;;C y P
03038962;        Douradas (Brachyplatystoma flavicans);10;10;;;;;5;;;;C y P
03038963;        Pacúes (Piaractus mesopotamicus);10;10;;;;;5;;;;C y P
03038964;        Tambaquíes (Colossoma macropomum);10;10;;;;;5;;;;C y P
03038965;        Tambacúes (híbridos de tambaquíes y pacúes);10;10;;;;;5;;;;C y P
03038990;        Los demás;10;10;;;;;5;;;;C y P
03039100;- - Hígados, huevas y lechas;10;10;;;;;10;;;;
03039200;- -  Aletas de tiburón;10;10;;;;;10;;;;
030399;- - Los demás;;;;;;;;;;;
03039910;      Cabezas de Merluzas negras (Dissostichus eleginoides);10;10;;;;;10;;;;
03039920;      Cabezas de Austromerluzas antárticas (Dissostichus mawsoni);10;10;;;;;10;;;;
03039990;      Los demás;10;10;;;;;10;;;;
0304;Filetes y demás carne de pescado (incluso picada), frescos, refrigerados o congelados.;;;;;;;;;;;
03043100;- - Tilapias (Oreochromis spp.);10;10;;;;;5;;;;CF
030432;- - Bagres o peces gato (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.);;;;;;;;;;;
03043210;       Bagres de canal (Ictalurus puntactus) ;10;10;;;;;5;;;;CF
03043290;       Los demás;10;10;;;;;5;;;;CF
03043300;- - Percas del Nilo (Lates niloticus) ;10;10;;;;;5;;;;CF
03043900;- - Los demás;10;10;;;;;5;;;;CF
03044100;- - Salmones del Pacífico (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus  keta,;;;;;;;;;;;
03044200;- - Truchas (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus ;;;;;;;;;;;
03044300;- - Pescados planos (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae y;;;;;;;;;;;
03044400;- - Pescados de las familias Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae,;;;;;;;;;;;
03044500;- - Peces espada (Xiphias gladius)  ;10;10;;;;;5;;;;CF
